post_id,actor_1,actor_2,relation_type
2087398967290040420,Pakistan,Turkiye,skeptical
2087391331891228742,Saudi Arabia,Turkiye,supportive
2087391331891228742,Saudi Arabia,Pakistan,supportive
2087391331891228742,Turkiye,Pakistan,supportive
2087391264136429806,Iran,Pakistan,hostile
2087391264136429806,Iran,Saudi Arabia,hostile
2087391264136429806,Iran,Turkiye,hostile
2087391264136429806,Pakistan,Saudi Arabia,supportive
2087391264136429806,Pakistan,Turkiye,supportive
2087391264136429806,Saudi Arabia,Turkiye,supportive
2087360958238744638,Iran,Saudi Arabia,neutral-reporting
2087357692675522749,Iran,Pakistan,hostile
2087357692675522749,Iran,Saudi Arabia,hostile
2087357692675522749,Iran,Turkiye,hostile
2087357692675522749,Pakistan,Saudi Arabia,supportive
2087357692675522749,Pakistan,Turkiye,supportive
2087357692675522749,Saudi Arabia,Turkiye,supportive
2087313109866217750,Saudi Arabia,United States,neutral-reporting
2087313109866217750,Turkiye,United States,neutral-reporting
2087313109866217750,Pakistan,United States,neutral-reporting
2087309922790687123,Iran,Saudi Arabia,neutral-reporting
2087309922790687123,Iran,Pakistan,neutral-reporting
2087309922790687123,Iran,Turkiye,neutral-reporting
2087309922790687123,Iran,United States,neutral-reporting
2087295622818709715,Saudi Arabia,Turkiye,neutral-reporting
2087295622818709715,Saudi Arabia,Pakistan,neutral-reporting
2087295622818709715,Turkiye,Pakistan,neutral-reporting
2087294074516631813,Saudi Arabia,Pakistan,neutral-reporting
2087294074516631813,Saudi Arabia,Turkiye,neutral-reporting
2087294074516631813,Pakistan,Turkiye,neutral-reporting
2087294074516631813,Iran,Saudi Arabia,hostile
2087294074516631813,Iran,Pakistan,hostile
2087294074516631813,Iran,Turkiye,hostile
2087290835163386279,Iran,Pakistan,hostile
2087290835163386279,Iran,Saudi Arabia,hostile
2087290835163386279,Iran,Turkiye,hostile
2087290835163386279,Pakistan,Saudi Arabia,supportive
2087290835163386279,Pakistan,Turkiye,supportive
2087290835163386279,Saudi Arabia,Turkiye,supportive
2087290439124836475,Iran,Pakistan,neutral-reporting
2087290439124836475,Iran,Saudi Arabia,neutral-reporting
2087290439124836475,Iran,Turkiye,neutral-reporting
2087290439124836475,Pakistan,Saudi Arabia,supportive
2087290439124836475,Pakistan,Turkiye,supportive
2087290439124836475,Saudi Arabia,Turkiye,supportive
2087280864568971576,Saudi Arabia,Pakistan,neutral-reporting
2087280864568971576,Saudi Arabia,Turkiye,neutral-reporting
2087269407231742343,Saudi Arabia,Turkiye,hostile
2087269407231742343,Saudi Arabia,Pakistan,hostile
2087269407231742343,Turkiye,Pakistan,neutral-reporting
2087259087570407774,Pakistan,Saudi Arabia,supportive
2087259087570407774,Pakistan,Turkiye,supportive
2087259087570407774,Saudi Arabia,Turkiye,supportive
2087259087570407774,Iran,Pakistan,hostile
2087259087570407774,Iran,Saudi Arabia,hostile
2087259087570407774,Iran,Turkiye,hostile
2087244137825452290,Pakistan,Saudi Arabia,skeptical
2087244137825452290,Pakistan,Turkiye,skeptical
2087244137825452290,Saudi Arabia,Turkiye,skeptical
2087244137825452290,Iran,Pakistan,hostile
2087244137825452290,Iran,Saudi Arabia,hostile
2087244137825452290,Iran,Turkiye,hostile
2087239858318086348,Iran,Pakistan,hostile
2087239858318086348,Iran,Saudi Arabia,hostile
2087239858318086348,Iran,Turkiye,hostile
2087239858318086348,Pakistan,Saudi Arabia,supportive
2087239858318086348,Pakistan,Turkiye,supportive
2087239858318086348,Saudi Arabia,Turkiye,supportive
2087234399251169627,Iran,Pakistan,skeptical
2087234399251169627,Iran,Saudi Arabia,skeptical
2087234399251169627,Iran,Turkiye,skeptical
2087234399251169627,Pakistan,Saudi Arabia,skeptical
2087234399251169627,Pakistan,Turkiye,skeptical
2087234399251169627,Saudi Arabia,Turkiye,skeptical
2087234399251169627,Pakistan,United States,skeptical
2087234399251169627,Turkiye,United States,skeptical
2087234367097569341,Iran,Pakistan,hostile
2087234367097569341,Iran,Saudi Arabia,hostile
2087234367097569341,Iran,Turkiye,hostile
2087224485967450348,Iran,Saudi Arabia,hostile
2087224485967450348,Iran,Pakistan,hostile
2087224485967450348,Iran,Turkiye,hostile
2087224485967450348,Saudi Arabia,United States,supportive
2087224485967450348,Pakistan,United States,supportive
2087224485967450348,Turkiye,United States,supportive
2087223869367308322,Iran,Saudi Arabia,hostile
2087221186837041446,United States,Saudi Arabia,neutral-reporting
2087221186837041446,United States,Pakistan,neutral-reporting
2087221186837041446,United States,Turkiye,neutral-reporting
2087221186837041446,Saudi Arabia,Pakistan,neutral-reporting
2087221186837041446,Saudi Arabia,Turkiye,neutral-reporting
2087221186837041446,Pakistan,Turkiye,neutral-reporting
2087218823724249405,Saudi Arabia,Pakistan,neutral-reporting
2087218823724249405,Saudi Arabia,Turkiye,neutral-reporting
2087218823724249405,Pakistan,Turkiye,neutral-reporting
2087218823724249405,Saudi Arabia,United States,skeptical
2087218823724249405,Pakistan,United States,skeptical
2087218823724249405,Turkiye,United States,skeptical
2087218371804660122,Pakistan,Saudi Arabia,supportive
2087218371804660122,Pakistan,Turkiye,supportive
2087218371804660122,Saudi Arabia,Turkiye,supportive
2087217755959214127,Iran,Pakistan,hostile
2087217755959214127,Iran,Saudi Arabia,hostile
2087217755959214127,Iran,Turkiye,hostile
2087217755959214127,Iran,United States,hostile
2087217755959214127,Pakistan,Saudi Arabia,supportive
2087217755959214127,Pakistan,Turkiye,supportive
2087217755959214127,Pakistan,United States,hostile
2087217755959214127,Saudi Arabia,Turkiye,supportive
2087217755959214127,Saudi Arabia,United States,hostile
2087217755959214127,Turkiye,United States,hostile
2087210928332800271,Pakistan,Saudi Arabia,neutral-reporting
2087210928332800271,Pakistan,Turkiye,neutral-reporting
2087210928332800271,Pakistan,United States,neutral-reporting
2087210928332800271,Saudi Arabia,Turkiye,neutral-reporting
2087210928332800271,Saudi Arabia,United States,neutral-reporting
2087210928332800271,Turkiye,United States,neutral-reporting
2087200380710948967,Pakistan,Iran,skeptical
2087197366499807652,Pakistan,Saudi Arabia,neutral-reporting
2087197366499807652,Pakistan,Turkiye,neutral-reporting
2087197366499807652,Saudi Arabia,Turkiye,neutral-reporting
2087178354482917523,Iran,United States,hostile
2087178354482917523,Iran,Saudi Arabia,skeptical
2087178354482917523,Iran,Pakistan,skeptical
2087178354482917523,Iran,Turkiye,skeptical
2087178354482917523,Saudi Arabia,Pakistan,supportive
2087178354482917523,Saudi Arabia,Turkiye,supportive
2087172305029923070,Saudi Arabia,United States,hostile
2087133774756606192,Pakistan,Saudi Arabia,supportive
2087133774756606192,Pakistan,Turkiye,supportive
2087133774756606192,Saudi Arabia,Turkiye,supportive
2087133774756606192,Pakistan,United States,neutral-reporting
2087133774756606192,Saudi Arabia,United States,neutral-reporting
2087133774756606192,Turkiye,United States,neutral-reporting
2087132617145553194,Pakistan,Saudi Arabia,supportive
2087132617145553194,Pakistan,Turkiye,supportive
2087132617145553194,Saudi Arabia,Turkiye,supportive
2087132617145553194,Pakistan,United States,hostile
2087132617145553194,Saudi Arabia,United States,hostile
2087132617145553194,Turkiye,United States,hostile
2087116031487570154,Pakistan,Saudi Arabia,supportive
2087116031487570154,Pakistan,Turkiye,supportive
2087116031487570154,Saudi Arabia,Turkiye,supportive
2087116031487570154,Pakistan,United States,hostile
2087116031487570154,Saudi Arabia,United States,hostile
2087116031487570154,Turkiye,United States,hostile
2087110217414652111,Iran,Pakistan,skeptical
2087110217414652111,Iran,Turkiye,skeptical
2087110217414652111,Iran,Saudi Arabia,skeptical
2087110217414652111,Pakistan,Turkiye,neutral-reporting
2087110217414652111,Pakistan,Saudi Arabia,neutral-reporting
2087110217414652111,Turkiye,Saudi Arabia,neutral-reporting
2087110217414652111,Iran,United States,hostile
2087110217414652111,Pakistan,United States,neutral-reporting
2087110217414652111,Turkiye,United States,neutral-reporting
2087110217414652111,Saudi Arabia,United States,unclear
2087041796354252932,Iran,United States,hostile
2087041796354252932,Iran,Pakistan,neutral-reporting
2087041796354252932,Pakistan,United States,neutral-reporting
2087041796354252932,Pakistan,Saudi Arabia,neutral-reporting
2087041796354252932,Pakistan,Turkiye,neutral-reporting
2087041796354252932,Saudi Arabia,Turkiye,neutral-reporting
2087015909890130428,Iran,United States,hostile
2086998006629294109,Iran,United States,hostile
2086998006629294109,Saudi Arabia,Pakistan,supportive
2086998006629294109,Saudi Arabia,Turkiye,supportive
2086998006629294109,Pakistan,Turkiye,supportive
2086998006629294109,Iran,Saudi Arabia,hostile
2086998006629294109,Iran,Pakistan,hostile
2086968400295924196,Pakistan,United States,neutral-reporting
2086968400295924196,Pakistan,Turkiye,neutral-reporting
2086968400295924196,Iran,United States,hostile
2086964138220368254,Iran,United States,hostile
2086961954330206395,Iran,Pakistan,skeptical
2086961954330206395,Iran,Saudi Arabia,skeptical
2086961954330206395,Iran,Turkiye,skeptical
2086961954330206395,Iran,United States,hostile
2086961954330206395,Pakistan,Saudi Arabia,supportive
2086961954330206395,Pakistan,Turkiye,supportive
2086961954330206395,Saudi Arabia,Turkiye,supportive
2086961954330206395,Pakistan,United States,skeptical
2086961954330206395,Saudi Arabia,United States,skeptical
2086961954330206395,Turkiye,United States,skeptical
2086944565177520309,Iran,United States,hostile
2086942722640736554,Iran,United States,hostile
2086941097008431276,Iran,United States,hostile
2086936709468749959,Iran,United States,hostile
2086935911133261950,Iran,United States,hostile
2086935874017911173,Iran,United States,hostile
2086935874017911173,Iran,Saudi Arabia,hostile
2086935874017911173,Iran,Pakistan,hostile
2086935874017911173,Iran,Turkiye,hostile
2086935874017911173,United States,Saudi Arabia,neutral-reporting
2086935874017911173,United States,Pakistan,neutral-reporting
2086935874017911173,United States,Turkiye,neutral-reporting
2086935874017911173,Saudi Arabia,Pakistan,neutral-reporting
2086935874017911173,Saudi Arabia,Turkiye,neutral-reporting
2086935874017911173,Pakistan,Turkiye,neutral-reporting
2086933978708127937,Iran,Saudi Arabia,hostile
2086933978708127937,United States,Saudi Arabia,neutral-reporting
2086929023364747415,Iran,United States,hostile
2086929025034027498,Iran,United States,hostile
2086929023020806504,Iran,United States,hostile
2086908845553553879,Iran,Pakistan,hostile
2086908845553553879,Iran,United States,hostile
2086888728291590506,Saudi Arabia,Pakistan,supportive
2086888728291590506,Saudi Arabia,Turkiye,supportive
2086888728291590506,Pakistan,Turkiye,supportive
2086888728291590506,Saudi Arabia,United States,neutral-reporting
2086888728291590506,Pakistan,United States,neutral-reporting
2086888728291590506,Turkiye,United States,neutral-reporting
2086888728291590506,Saudi Arabia,Iran,hostile
2086888728291590506,Pakistan,Iran,hostile
2086888728291590506,Turkiye,Iran,hostile
2086878371493925374,Iran,United States,neutral-reporting
2086878371493925374,Iran,Saudi Arabia,neutral-reporting
2086878371493925374,Iran,Pakistan,neutral-reporting
2086878371493925374,Iran,Turkiye,neutral-reporting
2086878371493925374,Saudi Arabia,Pakistan,neutral-reporting
2086878371493925374,Saudi Arabia,Turkiye,neutral-reporting
2086878371493925374,Pakistan,Turkiye,neutral-reporting
2086874339496861839,Iran,Saudi Arabia,hostile
2086874339496861839,Iran,Turkiye,hostile
2086874339496861839,Iran,Pakistan,hostile
2086874339496861839,Saudi Arabia,Turkiye,supportive
2086874339496861839,Saudi Arabia,Pakistan,supportive
2086874339496861839,Turkiye,Pakistan,supportive
2086843919753437613,Iran,Pakistan,neutral-reporting
2086843919753437613,Iran,Saudi Arabia,neutral-reporting
2086843919753437613,Iran,Turkiye,neutral-reporting
2086843919753437613,Iran,United States,neutral-reporting
2086843919753437613,Pakistan,Saudi Arabia,supportive
2086843919753437613,Pakistan,Turkiye,supportive
2086843919753437613,Pakistan,United States,neutral-reporting
2086843919753437613,Saudi Arabia,Turkiye,supportive
2086836387278381325,Iran,Pakistan,supportive
2086836387278381325,Iran,Saudi Arabia,supportive
2086836387278381325,Iran,Turkiye,supportive
2086836387278381325,Iran,United States,hostile
2086836387278381325,Pakistan,Saudi Arabia,supportive
2086836387278381325,Pakistan,Turkiye,supportive
2086836387278381325,Pakistan,United States,hostile
2086836387278381325,Saudi Arabia,Turkiye,supportive
2086836387278381325,Saudi Arabia,United States,hostile
2086836387278381325,Turkiye,United States,hostile
2086825632508317888,Iran,Pakistan,neutral-reporting
2086825632508317888,Iran,Saudi Arabia,neutral-reporting
2086825632508317888,Iran,Turkiye,neutral-reporting
2086825632508317888,Iran,United States,hostile
2086825632508317888,Pakistan,Saudi Arabia,supportive
2086825632508317888,Pakistan,Turkiye,supportive
2086825632508317888,Pakistan,United States,neutral-reporting
2086825632508317888,Saudi Arabia,Turkiye,supportive
2086825632508317888,Saudi Arabia,United States,neutral-reporting
2086825632508317888,Turkiye,United States,neutral-reporting
2086813411271422039,Iran,Saudi Arabia,hostile
2086810939437756519,Iran,Pakistan,neutral-reporting
2086810939437756519,Iran,Saudi Arabia,neutral-reporting
2086810939437756519,Iran,Turkiye,neutral-reporting
2086810939437756519,Iran,United States,neutral-reporting
2086810939437756519,Pakistan,Saudi Arabia,neutral-reporting
2086810939437756519,Pakistan,Turkiye,neutral-reporting
2086810939437756519,Pakistan,United States,neutral-reporting
2086810939437756519,Saudi Arabia,Turkiye,neutral-reporting
2086810939437756519,Saudi Arabia,United States,neutral-reporting
2086810939437756519,Turkiye,United States,neutral-reporting
2086801082609533022,Iran,United States,hostile
2086793206121836699,Pakistan,Saudi Arabia,neutral-reporting
2086793206121836699,Pakistan,Turkiye,neutral-reporting
2086793206121836699,Saudi Arabia,Turkiye,neutral-reporting
2086793206121836699,Iran,United States,hostile
2086791619286548488,Pakistan,Saudi Arabia,neutral-reporting
2086791619286548488,Pakistan,Turkiye,neutral-reporting
2086791619286548488,Saudi Arabia,Turkiye,neutral-reporting
2086791619286548488,Iran,United States,hostile
2086791619286548488,Iran,Saudi Arabia,neutral-reporting
2086787301015953860,Pakistan,Saudi Arabia,neutral-reporting
2086787301015953860,Pakistan,Turkiye,neutral-reporting
2086787301015953860,Saudi Arabia,Turkiye,neutral-reporting
2086775739236413556,Iran,United States,hostile
2086769528915288487,Iran,United States,hostile
2086769528915288487,Pakistan,United States,hostile
2086769528915288487,Saudi Arabia,United States,hostile
2086769528915288487,Turkiye,United States,hostile
2086763803619025071,Pakistan,United States,neutral-reporting
2086763803619025071,Saudi Arabia,United States,neutral-reporting
2086763803619025071,Turkiye,United States,neutral-reporting
2086744133444477162,Iran,United States,hostile
2086741008293695668,Iran,United States,neutral-reporting
2086741008293695668,Iran,Saudi Arabia,neutral-reporting
2086741008293695668,Iran,Pakistan,neutral-reporting
2086741008293695668,Iran,Turkiye,neutral-reporting
2086741008293695668,United States,Saudi Arabia,neutral-reporting
2086741008293695668,United States,Pakistan,neutral-reporting
2086741008293695668,United States,Turkiye,neutral-reporting
2086741008293695668,Saudi Arabia,Pakistan,neutral-reporting
2086741008293695668,Saudi Arabia,Turkiye,neutral-reporting
2086741008293695668,Pakistan,Turkiye,neutral-reporting
2086739745129091239,Iran,United States,hostile
2086739745129091239,Iran,Saudi Arabia,hostile
2086739745129091239,Iran,Pakistan,hostile
2086739745129091239,Iran,Turkiye,hostile
2086739745129091239,United States,Saudi Arabia,neutral-reporting
2086739745129091239,United States,Pakistan,neutral-reporting
2086739745129091239,United States,Turkiye,hostile
2086739745129091239,Saudi Arabia,Pakistan,supportive
2086739745129091239,Saudi Arabia,Turkiye,supportive
2086734734910947830,Iran,Pakistan,neutral-reporting
2086734734910947830,Iran,Turkiye,neutral-reporting
2086734734910947830,Iran,United States,hostile
2086734734910947830,Pakistan,Turkiye,neutral-reporting
2086734734910947830,Pakistan,United States,hostile
2086734734910947830,Turkiye,United States,hostile
2086717039331409949,Iran,United States,hostile
2086702530361233594,Iran,Pakistan,neutral-reporting
2086702530361233594,Iran,Saudi Arabia,neutral-reporting
2086702530361233594,Iran,Turkiye,neutral-reporting
2086702530361233594,Iran,United States,neutral-reporting
2086702530361233594,Pakistan,Saudi Arabia,neutral-reporting
2086702530361233594,Pakistan,Turkiye,neutral-reporting
2086702530361233594,Pakistan,United States,neutral-reporting
2086702530361233594,Saudi Arabia,Turkiye,neutral-reporting
2086702530361233594,Saudi Arabia,United States,neutral-reporting
2086702530361233594,Turkiye,United States,neutral-reporting
2086698467599216843,Iran,Pakistan,neutral-reporting
2086698467599216843,Iran,Saudi Arabia,neutral-reporting
2086698467599216843,Iran,Turkiye,neutral-reporting
2086698467599216843,Iran,United States,neutral-reporting
2086698467599216843,Pakistan,Saudi Arabia,neutral-reporting
2086698467599216843,Pakistan,Turkiye,neutral-reporting
2086698467599216843,Pakistan,United States,neutral-reporting
2086698467599216843,Saudi Arabia,Turkiye,neutral-reporting
2086698467599216843,Saudi Arabia,United States,skeptical
